episode_id,failure_mode,service,elapsed_s,timestamp,p50_latency_ms,p99_latency_ms,heap_mb,gc_pause_ms,error_rate,cache_miss_rate,db_p99_ms,cpu_pct
ep_00004_LS,LATENCY_SPIKE,auth-service,56,1700063149,93.7,107.7,512.4,2.0,0.0095,0.0343,13.5,29.0
ep_00004_LS,LATENCY_SPIKE,auth-service,58,1700065149,101.5,82.8,541.6,9.38,0.0123,0.12,24.5,37.5
ep_00004_LS,LATENCY_SPIKE,auth-service,60,1700067149,92.2,102.8,487.5,9.78,0.0123,0.0228,23.1,34.6
ep_00004_LS,LATENCY_SPIKE,auth-service,62,1700069149,98.8,90.2,545.2,19.82,0.0095,0.0227,24.4,26.8
ep_00004_LS,LATENCY_SPIKE,auth-service,64,1700071149,86.5,100.8,469.2,2.0,0.009,0.01,18.0,49.0
ep_00004_LS,LATENCY_SPIKE,auth-service,66,1700073149,91.9,96.6,508.3,17.55,0.0073,0.0739,27.9,31.2
ep_00004_LS,LATENCY_SPIKE,auth-service,68,1700075149,88.0,94.4,537.8,39.69,0.0101,0.0546,19.3,38.5
ep_00004_LS,LATENCY_SPIKE,auth-service,70,1700077149,110.4,80.7,493.9,37.95,0.0085,0.0224,35.0,36.7
ep_00004_LS,LATENCY_SPIKE,auth-service,72,1700079149,82.1,531.3,532.4,413.54,0.0354,0.01,14.3,41.0
ep_00004_LS,LATENCY_SPIKE,auth-service,74,1700081149,104.1,92.4,514.0,13.32,0.0035,0.01,22.2,29.5
ep_00004_LS,LATENCY_SPIKE,auth-service,76,1700083149,91.8,98.6,529.7,23.09,0.0128,0.0578,34.1,33.5
ep_00004_LS,LATENCY_SPIKE,auth-service,78,1700085149,88.1,73.0,535.9,4.75,0.022,0.0292,19.7,30.9
ep_00004_LS,LATENCY_SPIKE,auth-service,80,1700087149,85.4,97.9,485.9,2.81,0.0017,0.0308,20.4,37.0
ep_00004_LS,LATENCY_SPIKE,auth-service,82,1700089149,108.8,95.7,482.2,12.34,0.0152,0.01,20.0,40.5
ep_00004_LS,LATENCY_SPIKE,auth-service,84,1700091149,98.2,89.4,512.4,10.76,0.0017,0.0464,15.6,30.5
ep_00004_LS,LATENCY_SPIKE,auth-service,86,1700093149,89.9,111.1,491.0,14.67,0.008,0.0377,26.0,33.7
ep_00004_LS,LATENCY_SPIKE,auth-service,88,1700095149,87.9,100.1,514.8,2.0,0.0115,0.0677,20.3,31.5
ep_00004_LS,LATENCY_SPIKE,auth-service,90,1700097149,96.5,88.1,509.8,17.69,0.0053,0.025,29.6,42.1
ep_00004_LS,LATENCY_SPIKE,auth-service,92,1700099149,86.6,108.6,511.9,2.0,0.0128,0.0246,19.4,24.8
ep_00004_LS,LATENCY_SPIKE,auth-service,94,1700101149,96.1,102.3,535.2,9.9,0.0007,0.12,29.2,39.1
ep_00004_LS,LATENCY_SPIKE,auth-service,96,1700103149,100.0,92.2,463.7,2.39,0.0172,0.0335,16.6,32.1
ep_00004_LS,LATENCY_SPIKE,auth-service,98,1700105149,105.2,90.6,506.7,17.41,0.0006,0.0852,15.2,38.0
ep_00004_LS,LATENCY_SPIKE,auth-service,100,1700107149,77.3,98.1,536.2,12.47,0.0021,0.0233,14.3,43.2
ep_00004_LS,LATENCY_SPIKE,auth-service,102,1700109149,91.8,90.7,508.3,2.64,0.0075,0.0323,27.4,29.0
ep_00004_LS,LATENCY_SPIKE,auth-service,104,1700111149,101.6,92.3,525.4,2.0,0.0084,0.0306,20.5,26.4
ep_00004_LS,LATENCY_SPIKE,auth-service,106,1700113149,94.7,105.2,513.7,5.3,0.0172,0.0189,25.9,23.5
ep_00004_LS,LATENCY_SPIKE,auth-service,108,1700115149,102.6,89.8,504.5,2.0,0.0054,0.12,22.8,27.7
ep_00004_LS,LATENCY_SPIKE,auth-service,110,1700117149,87.6,109.8,501.2,2.0,0.0048,0.0366,26.5,32.9
ep_00004_LS,LATENCY_SPIKE,auth-service,112,1700119149,98.9,98.8,533.5,3.15,0.0032,0.0186,39.7,40.2
ep_00004_LS,LATENCY_SPIKE,auth-service,114,1700121149,95.0,100.3,556.4,20.51,0.0087,0.0145,28.8,42.6
ep_00004_LS,LATENCY_SPIKE,auth-service,116,1700123149,90.9,83.7,503.1,11.57,0.0165,0.0664,19.9,45.1
ep_00004_LS,LATENCY_SPIKE,auth-service,118,1700125149,84.5,99.3,491.6,20.08,0.0152,0.0164,17.4,27.7
ep_00004_LS,LATENCY_SPIKE,auth-service,120,1700127149,96.5,90.9,498.5,3.49,0.0091,0.0184,29.5,32.6
ep_00004_LS,LATENCY_SPIKE,auth-service,122,1700129149,87.0,99.1,491.0,4.41,0.0063,0.0339,23.3,36.3
ep_00004_LS,LATENCY_SPIKE,auth-service,124,1700131149,103.2,104.5,495.1,12.7,0.0098,0.0441,13.6,40.2
ep_00004_LS,LATENCY_SPIKE,auth-service,126,1700133149,84.3,105.7,534.1,40.0,0.0019,0.0297,28.1,33.6
ep_00004_LS,LATENCY_SPIKE,auth-service,128,1700135149,106.9,98.4,498.7,15.45,0.0093,0.0663,21.6,29.0
ep_00004_LS,LATENCY_SPIKE,auth-service,130,1700137149,93.4,337.1,515.3,224.53,0.0187,0.0293,22.5,39.9
ep_00004_LS,LATENCY_SPIKE,auth-service,132,1700139149,96.4,100.8,465.0,20.29,0.0073,0.01,25.6,36.0
ep_00004_LS,LATENCY_SPIKE,auth-service,134,1700141149,88.1,111.8,494.6,22.37,0.0041,0.0665,20.1,35.6
ep_00004_LS,LATENCY_SPIKE,auth-service,136,1700143149,90.4,90.5,501.9,2.83,0.004,0.0423,20.4,33.5
ep_00004_LS,LATENCY_SPIKE,auth-service,138,1700145149,86.8,93.7,520.2,2.85,0.005,0.0108,17.5,31.2
ep_00004_LS,LATENCY_SPIKE,auth-service,140,1700147149,88.7,98.8,525.2,11.88,0.0014,0.0873,16.2,39.0
ep_00004_LS,LATENCY_SPIKE,auth-service,142,1700149149,88.4,87.5,479.9,10.73,0.0032,0.12,23.1,34.1
ep_00004_LS,LATENCY_SPIKE,auth-service,144,1700151149,90.8,121.3,547.1,2.0,0.0071,0.01,26.7,40.3
ep_00004_LS,LATENCY_SPIKE,auth-service,146,1700153149,91.4,105.5,516.8,8.1,0.0101,0.0168,32.1,26.9
ep_00004_LS,LATENCY_SPIKE,auth-service,148,1700155149,89.6,92.1,492.6,9.38,0.0041,0.0129,14.9,44.3
ep_00004_LS,LATENCY_SPIKE,auth-service,150,1700157149,89.4,92.3,555.4,32.35,0.0103,0.0166,18.7,44.7
ep_00004_LS,LATENCY_SPIKE,auth-service,152,1700159149,77.7,85.5,542.4,40.0,0.0019,0.0415,35.3,28.5
ep_00004_LS,LATENCY_SPIKE,auth-service,154,1700161149,94.3,100.2,520.0,11.58,0.0064,0.12,21.8,37.0
ep_00004_LS,LATENCY_SPIKE,auth-service,156,1700163149,86.1,97.2,507.9,6.92,0.0278,0.0412,25.0,35.5
ep_00004_LS,LATENCY_SPIKE,auth-service,158,1700165149,95.1,87.4,491.5,11.4,0.0038,0.0609,20.5,31.2
ep_00004_LS,LATENCY_SPIKE,auth-service,160,1700167149,99.0,383.5,489.1,340.62,0.0362,0.0271,26.3,38.2
ep_00004_LS,LATENCY_SPIKE,auth-service,162,1700169149,102.3,90.5,473.5,2.0,0.0106,0.01,13.0,34.2
ep_00004_LS,LATENCY_SPIKE,auth-service,164,1700171149,79.9,75.2,491.0,2.0,0.0057,0.12,18.3,33.4
ep_00004_LS,LATENCY_SPIKE,auth-service,166,1700173149,100.2,79.2,520.4,18.39,0.0109,0.0197,19.9,38.4
ep_00004_LS,LATENCY_SPIKE,auth-service,168,1700175149,79.9,85.6,518.9,2.0,0.0231,0.0349,14.1,43.1
ep_00004_LS,LATENCY_SPIKE,auth-service,170,1700177149,92.4,112.7,494.0,8.84,0.0101,0.052,37.6,33.9
ep_00004_LS,LATENCY_SPIKE,auth-service,172,1700179149,79.7,100.3,516.3,4.66,0.0317,0.01,17.7,27.9
ep_00004_LS,LATENCY_SPIKE,auth-service,174,1700181149,92.9,100.0,491.5,4.63,0.0133,0.0126,23.3,33.6
ep_00004_LS,LATENCY_SPIKE,auth-service,176,1700183149,86.7,392.5,526.5,290.62,0.039,0.0675,27.2,35.5
ep_00004_LS,LATENCY_SPIKE,auth-service,178,1700185149,79.7,94.6,547.0,2.0,0.033,0.12,19.5,41.9
ep_00004_LS,LATENCY_SPIKE,auth-service,180,1700187149,108.8,107.3,533.4,14.9,0.0151,0.0317,15.2,29.5
ep_00004_LS,LATENCY_SPIKE,auth-service,182,1700189149,100.8,79.3,519.1,3.98,0.0091,0.01,18.4,25.3
ep_00004_LS,LATENCY_SPIKE,auth-service,184,1700191149,93.0,97.1,546.0,4.65,0.0075,0.0218,24.4,32.5
ep_00004_LS,LATENCY_SPIKE,auth-service,186,1700193149,91.1,259.8,513.3,146.94,0.025,0.0354,18.5,41.7
ep_00004_LS,LATENCY_SPIKE,auth-service,188,1700195149,98.7,92.9,510.8,2.75,0.0021,0.0318,21.6,27.4
ep_00004_LS,LATENCY_SPIKE,auth-service,190,1700197149,101.5,99.9,530.6,2.0,0.0099,0.0197,30.0,38.0
ep_00004_LS,LATENCY_SPIKE,auth-service,192,1700199149,78.0,110.0,529.7,3.59,0.0232,0.12,30.5,30.4
ep_00004_LS,LATENCY_SPIKE,auth-service,194,1700201149,89.8,104.7,520.9,9.3,0.0057,0.0926,17.1,38.7
ep_00004_LS,LATENCY_SPIKE,auth-service,196,1700203149,90.1,380.3,510.4,306.15,0.043,0.0685,16.9,40.3
ep_00004_LS,LATENCY_SPIKE,auth-service,198,1700205149,95.1,361.0,526.0,293.48,0.047,0.0644,18.7,39.9
ep_00004_LS,LATENCY_SPIKE,auth-service,200,1700207149,85.4,95.1,511.4,2.0,0.0207,0.12,18.5,39.2
ep_00004_LS,LATENCY_SPIKE,auth-service,202,1700209149,91.2,89.1,512.4,26.66,0.0082,0.01,43.9,34.3
ep_00004_LS,LATENCY_SPIKE,auth-service,204,1700211149,93.6,88.0,531.2,2.0,0.0069,0.01,13.6,31.4
ep_00004_LS,LATENCY_SPIKE,auth-service,206,1700213149,104.8,101.2,494.2,3.61,0.0037,0.0364,13.2,38.7
ep_00004_LS,LATENCY_SPIKE,auth-service,208,1700215149,95.4,114.1,483.8,12.04,0.0064,0.12,29.4,41.5
ep_00004_LS,LATENCY_SPIKE,auth-service,210,1700217149,84.9,80.6,486.5,10.33,0.0198,0.0187,18.7,44.2
ep_00004_LS,LATENCY_SPIKE,auth-service,212,1700219149,88.4,105.0,521.4,2.22,0.009,0.01,27.2,38.7
ep_00004_LS,LATENCY_SPIKE,auth-service,214,1700221149,93.5,107.8,526.4,15.61,0.0072,0.0177,9.8,27.5
ep_00004_LS,LATENCY_SPIKE,auth-service,216,1700223149,85.5,93.5,534.2,11.21,0.0044,0.0757,22.0,41.0
ep_00004_LS,LATENCY_SPIKE,auth-service,218,1700225149,94.3,96.7,501.1,14.6,0.0057,0.0467,8.8,34.3
ep_00004_LS,LATENCY_SPIKE,auth-service,220,1700227149,71.1,91.5,559.6,2.0,0.003,0.0873,22.0,38.0
ep_00004_LS,LATENCY_SPIKE,auth-service,222,1700229149,98.9,113.7,504.6,13.99,0.0185,0.0184,12.9,30.6
ep_00004_LS,LATENCY_SPIKE,auth-service,224,1700231149,84.9,107.4,535.7,5.7,0.0262,0.0385,28.2,31.6
ep_00004_LS,LATENCY_SPIKE,auth-service,226,1700233149,98.2,437.3,503.5,365.37,0.0344,0.0815,16.0,42.3
ep_00004_LS,LATENCY_SPIKE,auth-service,228,1700235149,88.8,97.5,497.9,16.95,0.0088,0.01,20.2,32.1
ep_00004_LS,LATENCY_SPIKE,auth-service,230,1700237149,102.0,75.3,500.3,10.03,0.028,0.0124,26.5,32.5
ep_00004_LS,LATENCY_SPIKE,auth-service,232,1700239149,107.6,93.2,557.8,29.46,0.0052,0.0536,27.7,34.1
ep_00004_LS,LATENCY_SPIKE,auth-service,234,1700241149,99.3,91.6,528.0,7.21,0.013,0.12,12.9,22.7
ep_00004_LS,LATENCY_SPIKE,auth-service,236,1700243149,82.4,90.0,514.3,8.62,0.0065,0.01,26.2,37.7
ep_00004_LS,LATENCY_SPIKE,auth-service,238,1700245149,98.8,527.1,470.7,380.4,0.0379,0.0699,33.4,32.5
ep_00000_CS,CACHE_STAMPEDE,payment-service,0,1700019588,88.4,106.3,525.0,6.69,0.2313,0.9639,88.6,47.8
ep_00000_CS,CACHE_STAMPEDE,payment-service,2,1700021588,73.8,123.6,529.6,2.0,0.1055,0.99,103.0,48.6
ep_00000_CS,CACHE_STAMPEDE,payment-service,4,1700023588,96.8,99.4,506.8,11.14,0.225,0.968,82.9,52.7
ep_00000_CS,CACHE_STAMPEDE,payment-service,6,1700025588,88.4,122.0,535.9,2.0,0.112,0.9697,101.7,55.9
ep_00000_CS,CACHE_STAMPEDE,payment-service,8,1700027588,108.3,85.7,493.1,6.56,0.1536,0.8533,71.4,64.0
ep_00000_CS,CACHE_STAMPEDE,payment-service,10,1700029588,69.8,101.1,575.2,17.21,0.2785,0.9362,84.3,46.7
ep_00000_CS,CACHE_STAMPEDE,payment-service,12,1700031588,83.6,112.0,512.5,12.9,0.1912,0.9414,93.3,48.5
ep_00000_CS,CACHE_STAMPEDE,payment-service,14,1700033588,87.7,88.1,525.8,20.33,0.3311,0.944,73.4,58.9
ep_00000_CS,CACHE_STAMPEDE,payment-service,16,1700035588,74.4,103.5,540.5,21.41,0.35,0.9626,86.2,55.4
ep_00000_CS,CACHE_STAMPEDE,payment-service,18,1700037588,83.1,93.4,523.4,12.59,0.1565,0.9048,77.9,59.8
ep_00000_CS,CACHE_STAMPEDE,payment-service,20,1700039588,88.5,101.2,532.9,16.82,0.1177,0.9611,84.3,50.3
ep_00000_CS,CACHE_STAMPEDE,payment-service,22,1700041588,82.1,104.3,550.6,2.0,0.2475,0.9609,86.9,55.0
ep_00000_CS,CACHE_STAMPEDE,payment-service,24,1700043588,77.2,97.1,516.4,3.63,0.1,0.8922,80.9,47.9
ep_00000_CS,CACHE_STAMPEDE,payment-service,26,1700045588,84.8,90.2,546.5,2.5,0.1633,0.9307,75.2,60.0
ep_00000_CS,CACHE_STAMPEDE,payment-service,28,1700047588,90.2,79.3,513.2,7.28,0.1,0.85,66.1,45.7
ep_00000_CS,CACHE_STAMPEDE,payment-service,30,1700049588,92.0,90.9,513.1,5.23,0.1638,0.9178,75.8,55.8
ep_00000_CS,CACHE_STAMPEDE,payment-service,32,1700051588,77.2,80.9,491.1,16.56,0.2178,0.8734,67.4,58.2
ep_00000_CS,CACHE_STAMPEDE,payment-service,34,1700053588,85.8,90.9,544.8,13.46,0.188,0.9247,75.7,51.1
ep_00000_CS,CACHE_STAMPEDE,payment-service,36,1700055588,90.6,95.8,521.0,20.87,0.1562,0.9423,79.9,48.9
ep_00000_CS,CACHE_STAMPEDE,payment-service,38,1700057588,97.3,83.2,535.8,3.58,0.1,0.9103,69.4,66.3
ep_00000_CS,CACHE_STAMPEDE,payment-service,40,1700059588,85.4,97.9,523.5,2.0,0.2857,0.9047,81.6,58.9
ep_00000_CS,CACHE_STAMPEDE,payment-service,42,1700061588,108.2,93.5,530.7,2.0,0.1262,0.85,77.9,51.2
ep_00000_CS,CACHE_STAMPEDE,payment-service,44,1700063588,95.0,109.6,538.3,15.35,0.237,0.9389,91.3,60.8
ep_00000_CS,CACHE_STAMPEDE,payment-service,46,1700065588,97.2,105.8,525.6,2.39,0.107,0.9481,88.2,54.0
ep_00000_CS,CACHE_STAMPEDE,payment-service,48,1700067588,87.1,79.0,544.3,25.92,0.1,0.9038,65.9,56.0
ep_00000_CS,CACHE_STAMPEDE,payment-service,50,1700069588,84.8,121.1,522.4,2.0,0.2193,0.9467,100.9,64.6
ep_00000_CS,CACHE_STAMPEDE,payment-service,52,1700071588,91.5,93.5,513.7,6.66,0.2095,0.9591,77.9,48.5
ep_00000_CS,CACHE_STAMPEDE,payment-service,54,1700073588,83.8,97.8,525.1,2.0,0.116,0.8903,81.5,64.8
ep_00000_CS,CACHE_STAMPEDE,payment-service,56,1700075588,89.2,97.0,526.8,2.0,0.2523,0.9223,80.8,54.1
ep_00000_CS,CACHE_STAMPEDE,payment-service,58,1700077588,79.8,109.5,516.3,2.0,0.1,0.9324,91.3,55.8
ep_00000_CS,CACHE_STAMPEDE,payment-service,60,1700079588,103.2,82.0,490.1,14.52,0.1655,0.9044,68.3,52.9
ep_00000_CS,CACHE_STAMPEDE,payment-service,62,1700081588,89.4,95.8,521.7,2.95,0.2198,0.9622,79.8,49.0
ep_00000_CS,CACHE_STAMPEDE,payment-service,64,1700083588,99.5,97.7,487.9,4.11,0.3046,0.9607,81.4,52.9
ep_00000_CS,CACHE_STAMPEDE,payment-service,66,1700085588,82.0,91.0,498.8,2.98,0.35,0.9091,75.8,53.2
ep_00000_CS,CACHE_STAMPEDE,payment-service,68,1700087588,92.3,91.9,508.1,17.9,0.2209,0.8834,76.6,53.4
ep_00000_CS,CACHE_STAMPEDE,payment-service,70,1700089588,84.7,94.5,490.1,22.18,0.1135,0.9184,78.8,49.4
ep_00000_CS,CACHE_STAMPEDE,payment-service,72,1700091588,94.4,98.9,503.2,2.0,0.2199,0.9282,82.4,42.8
ep_00000_CS,CACHE_STAMPEDE,payment-service,74,1700093588,80.7,88.5,516.9,17.47,0.1044,0.85,73.8,37.3
ep_00000_CS,CACHE_STAMPEDE,payment-service,76,1700095588,90.1,101.0,539.6,18.74,0.152,0.9347,84.2,40.0
ep_00000_CS,CACHE_STAMPEDE,payment-service,78,1700097588,90.8,108.4,513.8,9.49,0.1,0.9892,90.3,58.0
ep_00000_CS,CACHE_STAMPEDE,payment-service,80,1700099588,99.8,89.1,536.3,8.71,0.35,0.95,74.3,55.7
ep_00000_CS,CACHE_STAMPEDE,payment-service,82,1700101588,75.8,96.3,467.0,6.43,0.2715,0.9218,80.2,62.8
ep_00000_CS,CACHE_STAMPEDE,payment-service,84,1700103588,97.1,122.0,508.9,9.28,0.1161,0.99,101.7,47.5
ep_00000_CS,CACHE_STAMPEDE,payment-service,86,1700105588,77.7,85.9,552.5,24.27,0.192,0.9442,71.6,62.3
ep_00000_CS,CACHE_STAMPEDE,payment-service,88,1700107588,106.7,98.7,571.9,2.0,0.2076,0.9216,82.2,68.8
ep_00000_CS,CACHE_STAMPEDE,payment-service,90,1700109588,99.3,106.9,516.1,8.54,0.1747,0.9439,89.1,54.5
ep_00000_CS,CACHE_STAMPEDE,payment-service,92,1700111588,84.0,80.5,530.7,2.0,0.2541,0.9445,67.1,40.8
ep_00000_CS,CACHE_STAMPEDE,payment-service,94,1700113588,90.8,84.5,524.1,25.06,0.2451,0.9127,70.4,54.3
ep_00000_CS,CACHE_STAMPEDE,payment-service,96,1700115588,96.6,114.2,526.3,10.55,0.1278,0.956,95.2,50.2
ep_00000_CS,CACHE_STAMPEDE,payment-service,98,1700117588,88.4,111.1,504.1,4.66,0.1,0.9616,92.6,64.3
ep_00000_CS,CACHE_STAMPEDE,payment-service,100,1700119588,76.8,98.7,510.3,3.92,0.1448,0.9315,82.2,62.5
ep_00000_CS,CACHE_STAMPEDE,payment-service,102,1700121588,92.9,92.4,531.2,13.77,0.228,0.8936,77.0,64.2
ep_00000_CS,CACHE_STAMPEDE,payment-service,104,1700123588,88.1,118.4,512.1,18.01,0.2081,0.9586,98.6,58.7
ep_00000_CS,CACHE_STAMPEDE,payment-service,106,1700125588,99.4,106.7,545.0,18.03,0.1,0.8966,88.9,57.8
ep_00000_CS,CACHE_STAMPEDE,payment-service,108,1700127588,102.8,117.2,506.2,2.0,0.2526,0.9574,97.7,60.1
ep_00000_CS,CACHE_STAMPEDE,payment-service,110,1700129588,92.8,74.8,490.5,6.34,0.1793,0.9388,62.3,54.4
ep_00000_CS,CACHE_STAMPEDE,payment-service,112,1700131588,87.3,63.5,507.4,8.08,0.1,0.85,52.9,41.1
ep_00000_CS,CACHE_STAMPEDE,payment-service,114,1700133588,78.4,74.9,518.2,25.89,0.1436,0.933,62.4,49.0
ep_00000_CS,CACHE_STAMPEDE,payment-service,116,1700135588,94.0,87.8,526.4,13.95,0.1,0.918,73.2,54.2
ep_00000_CS,CACHE_STAMPEDE,payment-service,118,1700137588,92.2,86.2,494.3,21.0,0.1651,0.9452,71.8,60.5
ep_00000_CS,CACHE_STAMPEDE,payment-service,120,1700139588,91.0,107.5,515.7,20.38,0.1015,0.9452,89.5,37.7
ep_00000_CS,CACHE_STAMPEDE,payment-service,122,1700141588,92.0,86.1,524.4,6.48,0.1275,0.9507,71.8,57.7
ep_00000_CS,CACHE_STAMPEDE,payment-service,124,1700143588,95.4,108.0,529.6,2.3,0.1622,0.9477,90.0,61.3
ep_00000_CS,CACHE_STAMPEDE,payment-service,126,1700145588,92.7,87.1,492.9,2.0,0.1117,0.9276,72.6,62.3
ep_00000_CS,CACHE_STAMPEDE,payment-service,128,1700147588,80.4,108.6,484.7,32.44,0.1,0.942,90.5,42.3
ep_00000_CS,CACHE_STAMPEDE,payment-service,130,1700149588,106.3,88.7,490.1,16.27,0.1405,0.9034,73.9,59.7
ep_00000_CS,CACHE_STAMPEDE,payment-service,132,1700151588,94.5,82.9,538.5,2.0,0.35,0.85,69.1,52.8
ep_00000_CS,CACHE_STAMPEDE,payment-service,134,1700153588,83.3,71.4,518.7,11.65,0.265,0.9299,59.5,53.9
ep_00000_CS,CACHE_STAMPEDE,payment-service,136,1700155588,83.8,82.4,485.1,40.0,0.2643,0.9115,68.6,55.7
ep_00000_CS,CACHE_STAMPEDE,payment-service,138,1700157588,81.0,79.9,507.3,3.74,0.3241,0.9079,66.6,54.1
ep_00000_CS,CACHE_STAMPEDE,payment-service,140,1700159588,87.9,117.2,532.4,19.35,0.1,0.9815,97.6,43.5
ep_00000_CS,CACHE_STAMPEDE,payment-service,142,1700161588,97.0,89.3,521.2,9.64,0.241,0.9232,74.4,55.6
ep_00000_CS,CACHE_STAMPEDE,payment-service,144,1700163588,96.4,100.0,496.5,18.54,0.1846,0.9189,83.3,57.9
ep_00000_CS,CACHE_STAMPEDE,payment-service,146,1700165588,88.8,85.6,487.5,3.23,0.2086,0.9136,71.3,52.4
ep_00000_CS,CACHE_STAMPEDE,payment-service,148,1700167588,93.4,96.3,486.0,31.76,0.35,0.9169,80.3,52.4
ep_00000_CS,CACHE_STAMPEDE,payment-service,150,1700169588,76.6,96.0,467.8,27.23,0.2798,0.9302,80.0,38.1
ep_00000_CS,CACHE_STAMPEDE,payment-service,152,1700171588,96.2,104.1,504.8,13.67,0.1682,0.9667,86.8,48.3
ep_00000_CS,CACHE_STAMPEDE,payment-service,154,1700173588,87.0,84.3,544.9,2.09,0.1456,0.85,70.2,45.6
ep_00000_CS,CACHE_STAMPEDE,payment-service,156,1700175588,89.2,136.3,515.6,4.88,0.2455,0.9885,113.6,56.4
ep_00000_CS,CACHE_STAMPEDE,payment-service,158,1700177588,85.8,85.1,505.8,15.18,0.1178,0.8665,70.9,39.3
ep_00000_CS,CACHE_STAMPEDE,payment-service,160,1700179588,100.8,112.6,485.0,7.28,0.249,0.99,93.9,56.9
ep_00000_CS,CACHE_STAMPEDE,payment-service,162,1700181588,80.1,105.4,520.7,5.0,0.2992,0.9641,87.8,49.3
ep_00000_CS,CACHE_STAMPEDE,payment-service,164,1700183588,99.2,113.3,499.4,8.08,0.2606,0.9475,94.4,55.8
ep_00000_CS,CACHE_STAMPEDE,payment-service,166,1700185588,91.1,82.4,511.2,2.0,0.35,0.9247,68.6,52.4
ep_00000_CS,CACHE_STAMPEDE,payment-service,168,1700187588,97.3,125.5,500.3,20.03,0.2999,0.9783,104.6,55.0
ep_00000_CS,CACHE_STAMPEDE,payment-service,170,1700189588,72.1,86.0,553.9,33.14,0.1237,0.9381,71.6,32.5
ep_00000_CS,CACHE_STAMPEDE,payment-service,172,1700191588,90.6,103.0,516.6,8.03,0.1051,0.9628,85.8,53.1
ep_00000_CS,CACHE_STAMPEDE,payment-service,174,1700193588,91.1,68.4,500.2,25.69,0.1,0.865,57.0,55.6
ep_00000_CS,CACHE_STAMPEDE,payment-service,176,1700195588,75.1,107.3,487.5,2.56,0.35,0.9547,89.4,52.7
ep_00000_CS,CACHE_STAMPEDE,payment-service,178,1700197588,103.8,106.0,532.7,2.0,0.1947,0.9629,88.4,46.8
ep_00000_CS,CACHE_STAMPEDE,payment-service,180,1700199588,90.5,103.8,541.9,21.94,0.2319,0.9161,86.5,66.3
ep_00000_CS,CACHE_STAMPEDE,payment-service,182,1700201588,103.2,96.1,487.6,17.16,0.1134,0.9016,80.1,56.8
ep_00000_CS,CACHE_STAMPEDE,payment-service,184,1700203588,85.2,78.9,542.8,36.41,0.1095,0.9536,65.8,53.3
ep_00000_CS,CACHE_STAMPEDE,payment-service,186,1700205588,74.6,87.4,485.3,7.31,0.2185,0.9388,72.8,53.8
ep_00000_CS,CACHE_STAMPEDE,payment-service,188,1700207588,99.9,97.0,498.4,7.74,0.2085,0.9446,80.8,57.5
ep_00000_CS,CACHE_STAMPEDE,payment-service,190,1700209588,85.4,116.3,548.3,26.17,0.2577,0.976,96.9,45.2
ep_00000_CS,CACHE_STAMPEDE,payment-service,192,1700211588,91.2,75.9,506.7,2.0,0.252,0.8635,63.3,55.7
ep_00000_CS,CACHE_STAMPEDE,payment-service,194,1700213588,89.4,83.4,500.7,14.26,0.1,0.8657,69.5,43.3
ep_00000_CS,CACHE_STAMPEDE,payment-service,196,1700215588,83.2,121.4,507.5,40.0,0.1,0.9402,101.2,57.4
ep_00000_CS,CACHE_STAMPEDE,payment-service,198,1700217588,96.1,101.0,531.8,9.19,0.2419,0.9366,84.2,57.7
ep_00000_CS,CACHE_STAMPEDE,payment-service,200,1700219588,80.4,137.7,570.6,3.01,0.2183,0.9891,114.7,59.3
ep_00000_CS,CACHE_STAMPEDE,payment-service,202,1700221588,79.7,90.7,509.8,40.0,0.23,0.8777,75.5,50.8
ep_00000_CS,CACHE_STAMPEDE,payment-service,204,1700223588,94.1,94.4,518.4,5.68,0.2026,0.905,78.7,51.5
ep_00000_CS,CACHE_STAMPEDE,payment-service,206,1700225588,95.1,85.4,475.1,6.48,0.162,0.8795,71.1,49.4
ep_00000_CS,CACHE_STAMPEDE,payment-service,208,1700227588,92.6,97.0,518.6,11.55,0.35,0.9209,80.9,52.6
ep_00000_CS,CACHE_STAMPEDE,payment-service,210,1700229588,82.8,86.0,500.2,22.98,0.1,0.8855,71.7,58.4
ep_00000_CS,CACHE_STAMPEDE,payment-service,212,1700231588,102.6,103.0,508.4,17.27,0.198,0.8918,85.8,42.5
ep_00000_CS,CACHE_STAMPEDE,payment-service,214,1700233588,101.0,70.6,521.7,12.28,0.2455,0.9209,58.8,57.9
ep_00000_CS,CACHE_STAMPEDE,payment-service,216,1700235588,80.5,98.8,528.2,40.0,0.1,0.9315,82.3,46.6
ep_00000_CS,CACHE_STAMPEDE,payment-service,218,1700237588,83.1,103.9,524.5,2.0,0.2265,0.9672,86.6,60.1
ep_00000_CS,CACHE_STAMPEDE,payment-service,220,1700239588,86.5,103.9,520.1,2.0,0.3431,0.9108,86.6,41.5
ep_00000_CS,CACHE_STAMPEDE,payment-service,222,1700241588,84.8,104.9,533.1,2.93,0.1648,0.8968,87.4,39.6
ep_00000_CS,CACHE_STAMPEDE,payment-service,224,1700243588,105.8,72.2,501.9,21.4,0.1,0.8538,60.1,62.7
ep_00000_CS,CACHE_STAMPEDE,payment-service,226,1700245588,87.6,79.8,555.3,2.27,0.1,0.85,66.5,51.1
ep_00000_CS,CACHE_STAMPEDE,payment-service,228,1700247588,102.0,82.8,506.8,5.3,0.1251,0.85,69.0,48.6
